audio_filepath	duration	text
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000073681-1.wav	1.86	không ạ à vâng đúng rồi ạ
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000076804-1.wav	7.58	chủ tịch ủy ban nhân dân tỉnh cùng các thành viên trong đoàn trực tiếp đến hiện trường để kiểm tra thực địa trao đổi với chủ đầu tư về phương án trong thời gian tới
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000049368-1.wav	6.99	dù cái thời gian chín tháng thì đối với chị trường với quang bảo ngồi đây nghe câu chuyện của hai em thì thấy nó nó thời gian nó không dài nhưng mà đúng là nó rất có nhiều 
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000044379-1.wav	3.57	tôi chưa bao giờ muốn quan hệ của chúng ta trên mức tình bạn
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000039011-1.wav	7.01	chấp hành tốt quy định về đeo thẻ nữ công nhân viên chức mặc áo dài đầu tuần không uống rượu bia hút thuốc tại công sở trong giờ làm việc
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000011862-1.wav	7.29	anh có thấy cái tin này nó đột ngột không và nếu mà là một người dân thì anh anh muốn biết thêm cái thông tin gì có những câu hỏi nào đầu tiên mà anh đặt ra
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000049400-1.wav	1.95	theo bộ nông nghiệp và phát triển nông thôn
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000078851-1.wav	6.11	tại hội thảo hay diễn giả chính là ông đa vít am trong ri a nguyên chủ tịch hiệu trưởng trường bờ râu oát cô lét
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000016652-1.wav	1.16	cho hẳn hai đôi
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000043477-1.wav	1.43	dừa dừa miệng hông ba
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000114070-1.wav	7.67	theo yêu cầu là thanh tra chúng tôi đã phối hợp cung cấp tài liệu và hiện nay đang thực hiện theo quy trình của thanh tra cái này thì tôi khó trả lời
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000228893-1.wav	2.1	đó chính là mảnh ghép cuối cùng trong chuyến hành trình
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000012516-1.wav	4.44	còn nếu ấy chỉ để mà thì câu chuyện tham nhũng của chúng ta không bao giờ chống được
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000073458-1.wav	6.03	đón xem bộ phim hàn quốc tình ngây dại trên sóng nờ tê vê vào mười sáu giờ bốn lăm phút hàng ngày ngay sau
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000109206-1.wav	3.43	tức là gì khi mà họ chỉ đến họ chếch in thì mới tính tiền
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000206031-2.wav	0.58	điểm
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000059570-1.wav	4.41	thánh giống thì ngừ câu nói chuyện này mình đã được học từ nhỏ mà chắc lâu quá có thể bị quên
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000225981-1.wav	4.33	những giọng ca rất là hay mà làm cho hạ vân đam mê cái dòng nhạc này từ khi hạ vân rất là nhỏ
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000118759-1.wav	5.8	toàn là súc vật với đàn ông không đối với một người phụ nữ quá hoàn hảo chú nghĩ coi
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000061453-1.wav	2.59	vậy là em nó đã chính thức có đại gia khách cứng
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000161738-1.wav	0.71	có gái hông
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000115604-1.wav	4.61	tôi thấy mấy bà hổng có tập trung học gì hết á toàn làm việc riêng không à thôi tôi đi dề
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000028482-1.wav	7.36	hiếm khi mới có díp goăng lơ hoàn toàn mới khoảng mười năm mới có một lần kể từ khi nó ra mắt lần đầu năm một ngàn chín trăm tám mươi bảy
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000041884-1.wav	4.89	à công trình hạ tầng này là sẽ thu hút được cái lượng khách du lịch trên địa bàn để làm cái thay đổi
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000069141-1.wav	2.92	anh có kì nghỉ ho lâu đây nào không hay là
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000068543-1.wav	2.45	cao đó lệ quyên ô kê rồi bác ơi
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000131695-1.wav	3.39	ních bí quyết giảm cân giữ dáng
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000130322-1.wav	3.72	người ta cũng có thể tìm hiểu về cảnh ngổ của nhửng con voi voi
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000020840-1.wav	0.63	đâu em giấu
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000054841-2.wav	1.69	 hình như là sai rồi
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000089990-1.wav	6.41	bây giờ thì chúng tôi chúc bạn thành công ngay từ những câu hỏi đầu tiên có tất cả mười hai câu hỏi mà chúng tôi dành cho bạn trong phần thi khởi động như sau ạ
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000059405-1.wav	7.58	và đặc biệt trong chương trình bữa trưa vui vẻ thì khách mời luôn luôn là người truyền tải những thông điệp về sự tài năng sáng tạo ờ và nhiệt huyết
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000198685-1.wav	5.63	làm gì chuyện nó tặng tất cả những thứ quý giá đi như thế nghĩ thật kỹ đi rốt cuộc có chuyện gì nhở
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000000482-1.wav	7.84	mọi người phải biết hào là một người rất là có cái tinh thần trách nhiệm anh em hiểu không nên bây giờ lỡ bị úp sọt rồi nên là thôi
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000028084-1.wav	3.01	dậy dậy giờ này con phải ở trường quay rồi chứ
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000000219-1.wav	3.08	nơi địa đầu của tổ quốc ngày hôm nay chương trình đã mời tới trường quay
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000218878-1.wav	4.59	thôi phấn chấn lên cô ý hoảng loạn bởi vì là đang nghi ngờ thôi bây giờ ý ông phải kiên trì
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000070823-1.wav	7.74	nhưng đến khi mà trẻ một tháng chín tháng các cái mối nối thần kinh nó đã kết nối với nhau với cái tốc độ chóng mặt và tất cả các cái kết nối thần kinh ở cái giai đoạn mối nối thần kinh ở 
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000061120-1.wav	4.05	cuộc thi quý của chúng ta sẽ được bắt đầu ngay bây giờ với phần thi khởi động
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000035355-1.wav	6.77	hoạt động giám sát phản biện xã hội góp ý xây dựng đảng xây dựng chính quyền từng bước có sự đổi mới về nội dung và phương thức thực hiện
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000136009-1.wav	6.38	dạ ở bên việt nam nói rất hay là làm tăng ca là tứ tám mươi một trăm tiếng lúc nào cũng trên một nghìn đô với một nghìn đô
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000139666-1.wav	7.79	thưa quý vị và các bạn đã thành thông lệ cứ vào thứ bảy cuối cùng của tháng ba hằng năm một sự kiện diễn ra trên toàn thế giới đó là chiến dịch giờ trái đất
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000108804-1.wav	7.62	cũng tại hội nghị thủ tướng nguyễn xuân phúc cho biết không thể đổ lỗi cho nguyên nhân khách quan là cứ liên tục giải ngân vốn đầu tư công chậm được trong thời gian
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000010117-1.wav	5.66	thiệt là bà già từ lúc đầu còn chưa chấp nhận sau khi chấp nhận rồi là đến lo cho con
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000219095-2.wav	1.32	 tháng sau anh nhá
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000121044-1.wav	7.45	trong ba năm qua quỹ hỗ trợ nông dân tỉnh đã cho vay mười sáu phẩy tám tỉ đồng xây dựng sáu mươi bảy mô hình phát triển sản xuất với sáu trăm linh tư hộ 
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000012253-2.wav	1.05	chính phủ
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000003594-1.wav	4.93	đó là tập tính bẩm sinh ạ khi nung nóng thuốc tím để điều chế ô xi ta thu được ô xít của kim loại nào
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000093285-1.wav	0.88	mày biết đường tắt
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000008936-1.wav	7.16	thì mình thấy rằng là đây cũng là một cơ hội để cho bạn bè năm châu biết đến ờ về một kì quan của thế giới đó chính là vịnh hạ long
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000075442-1.wav	2.84	các bạn
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000205965-1.wav	2.22	nghiên cứu để tìm ra những cách làm
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000100224-1.wav	6.98	nhớ cố hương thắt thẻo bởi thân mình sống gởi ở tha bang
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000082078-1.wav	1.06	em đang cảm thấy 
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000070093-1.wav	0.81	anh này là ai ạ
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000042868-1.wav	1.15	em nói thật
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000132144-1.wav	6.07	ngành giáo dục và đào tạo huyện phú vang đã có sự chuẩn bị chu đáo các điều kiện để bước vào năm học mới hai không mười chín hai không hai mươi
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000026944-1.wav	5.42	xin chào các bạn đến với bản tin bầu cử tổng thống mỹ hai ngàn mười hai thứ tư ngày mười tháng mười
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000083069-1.wav	3.88	cái mùi này nó phảng phất phảng phất thơm ghê lun ớ
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000078792-1.wav	7.35	trong khi người chỉ thể hiện quyền tự do ngôn luận để bày tỏ chính kiến như bờ lốc gơ điếu cày lại bị kết án mười hai năm về tội tuyên truyền chống nhà nước
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000050242-1.wav	1.02	 em xem phim
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000013215-1.wav	2.37	đủ dũng tường trình cho nhật báo người việt
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000101315-1.wav	2.77	ơ tại sao lại đứng ở dưới rồi ngước lên nhìn ạ
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000007819-1.wav	0.87	vậy cô lấy con mười kí
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000070331-1.wav	1.32	cám ơn em
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000009383-1.wav	7.59	đây là giọt nước tràn ly sau thất bại tại a ép ép cúp hai nghìn không trăm mười tám và liên đoàn bóng đá thái lan quyết định sa thải ông thầy người xéc bi
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000155624-1.wav	2.37	khi mà cưới thì anh mới làm một cái đơn
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000007660-1.wav	1.2	bò sát thì con nào to
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000118407-1.wav	5.02	lau ren mo rít sơn đi ngược thời gian đến cây xăng kiểu cũ và huyn đai
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000036812-1.wav	7.17	dạ không cãi nhau thì em không dám cãi nhau đâu tại vì em cãi nhau là cãi không lại đâu
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000018652-1.wav	6.18	bộ tài nguyên và môi trường kịp thời dự báo và cung cấp thông tin về thời tiết và các hiện tượng thời tiết cực đoan để người dân
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000074574-1.wav	7.81	thu hằng cô ca sĩ quê xứ nghệ đã viết nên thành công bước đầu trên chặng đường nghệ thuật của mình bằng chính nghị lực sự phấn đấu tự thân không ngơi nghỉ
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000140441-1.wav	7.82	ngân hàng ây đi bi dự đoán các nước đang phát triển ở châu á trong đó có việt nam tiếp tục là lực đẩy cho sự phát triển kinh tế toàn cầu trong năm nay
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000003693-1.wav	4.87	từng bước hiện đại hóa nền hành chính công hướng tới xây dựng một nền hành chính chuyên nghiệp văn minh hiện đại
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000071579-1.wav	1.95	sau đó thì tẩm ướp
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000053441-1.wav	6.32	và nó nó tạo cho mình cảm giác rất là thoải mái và nó cái phong cách nó rất là tây thế thì mình sẽ thu nguồn lợi từ đâu hả em
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000053417-1.wav	4.57	tại sao người ta cần thiết thì thực ra đầu tiên ở việt nam mình nó chưa có cái mô hình nào giống như vậy
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000062910-1.wav	1.72	mình đến cắt tóc mà
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000036636-1.wav	1.28	không biết từ gì
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000049951-1.wav	7.97	những cầu thủ trẻ như ót man đe phờ lê của đót mun hay gian si đô ra ru ma của a sê mi lan đang thực hiện được phong độ cao hơn ở các giải đấu mà họ tham dự
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000076960-1.wav	5.68	theo kiểu mới năm hai không mười chín hội nghị dưới sự chủ trì của phó chủ tịch ủy ban nhân dân tỉnh nguyễn văn phương
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000070360-1.wav	5.82	quan điểm của lãnh đạo tỉnh nhằm nâng cao khả năng sử dụng thành thạo ngoại ngữ công nghệ thông tin của đội ngũ cán bộ
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000038528-1.wav	4.82	nó trời ơi hai bên một bên là mẹ một bên là dì hổng biết nghe ai cái im luôn
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000053837-1.wav	5.23	sau sự cố lò vôi làm tám người bị chết hồi đầu năm hai nghìn không trăm mười sáu ở xã hoàng giang huyện đông cống
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000177879-1.wav	5.31	vầng chúc bạn thành công với ngôi sao hi vọng bạn hãy trả lời một câu hỏi của nhóm phóng viên ô lim pi a
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000156908-1.wav	7.5	anh chở em đi đâu cũng được cái chở em đi ăn cái xong bữa đó xui em bị cảm cũng tí ta tí tởn đi mua thuốc
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000213349-2.wav	3.36	hành ca
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000110054-1.wav	1.11	đời
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000054176-1.wav	5.94	những điểm mười đầu tiên trong chương trình ngày hôm nay đang chờ đón các thí sinh của chúng ta trong phần thi đầu tiên của chương trình đó là phần thi khởi động
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000006793-1.wav	7.5	doanh thu từ hoạt động mua bán sản phẩm nghề đạt chín phẩy tám tỉ đồng tăng năm phẩy ba tỉ đồng so với phét ti van nghề hai nghìn không trăm mười bảy
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000045238-1.wav	2.0	thôi cũng được
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000014960-2.wav	7.04	những kỹ năng và tri thức để phòng vệ những con đường nông dân khởi nghiệp và sự nỗ lực không mệt mỏi
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000076092-2.wav	1.08	vị
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000129712-2.wav	2.15	này sao mày lại ăn mặc thế này
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000001902-1.wav	2.04	nào chúng ta hãy cùng chụp ảnh với nhau nào
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000089580-1.wav	1.53	hai đứa em tự chọn
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000095759-1.wav	4.12	đúng là tôi đã bổ nhiệm trưởng phòng mới nhưng không phải là ai trong số các cô các cậu cả
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000057603-1.wav	6.71	theo báo cáo mới của nhà nghiên cứu nam phi dô ri ừn re đơ mi ờ trong số ba mươi mốt nhà ngoại giao bị bắt vì buôn lậu ngà voi và sừng tê giác
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000005607-1.wav	5.92	trong năm học này huyện phong điền đẩy mạnh nâng cao giáo dục toàn diện và chất lượng mũi nhọn để đạt thành tích cao hơn nữa trong dạy và học
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000223584-1.wav	1.19	hả cô kiểu
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000077429-1.wav	1.67	để có thể giới thiệu mình nữa phải không ạ
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000018575-1.wav	7.35	trong khi đó thành phố hồ chí minh vẫn khá nóng vào trưa và chiều nay nhiệt độ cao nhất là ba mươi tư độ vì chiều tối có thể xuất hiện mưa rào
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000008103-1.wav	4.66	chỉ cần khách hàng có sử dụng điện thoại bất cứ nhà mạng nào gắn liền với dịch vụ viễn thông của việt theo
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000179522-1.wav	3.12	đứa nào anh nhớ lộn sở thích của đứa nào đúng không
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000001780-1.wav	7.5	theo đó tất cả mọi người có thể bắt đầu bị ảnh hưởng sức khỏe và các thành viên của các nhóm nhạy cảm có thể bị ảnh hưởng sức khỏe nghiêm trọng hơn
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000130157-1.wav	1.74	tôi rất muốn được đi bầu
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000047112-1.wav	0.77	chưa
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000176849-2.wav	4.25	là bạn gái anh
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000043271-1.wav	4.38	trong thời điểm chúng tôi thực hiện phóng sự này tại hội trường ủy ban nhân dân thị trấn thuận an
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000031582-1.wav	6.71	dục đào tạo khoa học công nghệ của cả nước và khu vực là hết sức cần thiết đây cũng là sự mong mỏi của đảng bộ chính quyền và nhân dân tỉnh
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000069309-1.wav	4.44	chúng tôi đang chờ đợi lá thư của thủ tướng anh thê rê xa mây vào ngày hai mươi chín
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000129190-1.wav	5.457	huấn luyện viên tình nguyện viên cầu thủ bóng đá nữ tổ chức và hỗ trợ tổ chức các giải bóng đá phong trào
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000080235-1.wav	2.72	một cái gian phòng rất là ý nghĩa của ca sĩ dương hồng loan
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000020895-2.wav	4.01	những vấn đề nảy sinh ý
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000098709-1.wav	3.42	người ta kêu là đọc kinh á cứ như thế như thế hoài
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000106847-1.wav	0.95	đương nhiên rồi ạ
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000082604-2.wav	1.11	được
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000114094-1.wav	6.43	thấy các câu hỏi trong ngày hôm nay thì khá là hay và thuộc nhiều vào vùng hiểu biết của em nên là em đã thi khá là tốt
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000009707-1.wav	6.95	nhưng mà anh muốn em hết vậy anh phải ráng những cái lúc mà em mà thấp
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000036884-1.wav	5.75	hai hai hai hai hai hai chiều kim đồng hồ đi một à
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000062418-1.wav	3.04	 vừa rồi bão nhiều nhà mùa này chúng tôi mất trắng không được đồng nào
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000027667-1.wav	6.13	điều trị ung thư vú hiện nay đã có những bước tiến lớn về phương pháp điều trị như phẫu thuật xạ trị hóa chất
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000040392-2.wav	1.36	đời của tôi
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000002214-1.wav	2.83	nhiều lúc là cũng không được bình thường lắm
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000038449-1.wav	1.0	sau lưng con á
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000061881-1.wav	6.15	tôi nhận được rất nhiều y meo và điện thoại của các bạn hỏi có phải đây là một vụ thử nghiệm hạt nhân khác nữa không
F:\vlsp2020_train_set_02\database\database_sa1_Jan08_Mar19_cleaned_utt_0000057799-1.wav	4.02	thì coi như là là kêu là béo phì còn đàn bà là trên ba mươi
