audio_filepath	duration	text
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002553.wav	1.58498	vui lòng mang thức ăn chay
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002525.wav	2.11298	anh có cái nào lớn hơn không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005721.wav	3.576	lúc này cha mẹ và chị của kiệt đều vắng nhà
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012468.wav	3.36098	tôi không có hẹn trước nhưng đây là việc hơi gấp
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010253.wav	1.94498	có những nơi tôi phải xem không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002971.wav	1.82498	tôi muốn có thuốc tiêu hóa
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011372.wav	3.984	làm ơn đến quầy khởi hành mười lăm phút trước khi khởi hành
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012436.wav	2.49698	trước lúc ông chấm dứt cuộc hành trình
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001862.wav	3.576	với tỉ lệ bán con số này còn thấp hơn nhiều
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011512.wav	4.27298	hiện bộ cũng không có thông báo nào thêm cho người nước ngoài
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002942.wav	4.752	thông thường khi sức khỏe khôi phục bệnh viêm mũi cũng sẽ giảm đi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002147.wav	1.70498	cái này có được bán ở nhật không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009858.wav	2.47298	tôi có cần phải nói được ngoại ngữ nào không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005645.wav	4.416	làm ơn đánh thức tôi vào lúc bảy giờ sáng mai nhé
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009193.wav	4.10498	xin lỗi anh có thể chỉ giúp tôi đường đến quán sa cây không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001981.wav	3.936	thế là huệ và con trai ở tầng trên phú tầng dưới
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009369.wav	2.11996	tôi bị chứng mất ngủ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005073.wav	3.864	mu rất mạnh trên sân nhà đó là điều không thể phủ nhận
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001272.wav	4.39298	tôi khá cao lớn và tóc tôi màu nâu tôi sẽ mang một va li màu nâu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008948.wav	3.264	tôi bị chóng mặt và tôi thấy dạ dày tôi đau
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011731.wav	3.43298	tôi để hành lý lại đây cho đến giờ được
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011412.wav	4.416	là một trong những độc giả đầu tiên tôi thấy thư viết rất hay
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011654.wav	1.94498	một này giá bao nhiêu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005079.wav	4.584	chúc bạn có quyết định đúng đắn độc giả cùng ban biên tập sức khỏe
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011899.wav	1.75298	có dịch vụ xe buýt không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007871.wav	4.20098	vâng tôi đang tìm son chaneǀ số năm và ba mươi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003433.wav	2.66498	tàu thủy kế tiếp đi là khi nào
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010848.wav	3.864	cả nhóm đồng ý phân công nhau theo dõi anh cường
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004576.wav	2.71298	kế hoạch của anh cho ngày mai là gì
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005556.wav	2.90498	anh được sắp xếp mà mọi người phải ghen tị
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010424.wav	2.83298	tôi muốn đặt trước một ghế cạnh cửa sổ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001565.wav	2.59298	tôi giao phó công việc này cho bạn
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000709.wav	3.216	nhưng lúc đó thúy nhất quyết không nhận
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013232.wav	3.19298	tôi muốn nhận tiền mặt ngân phiếu này
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012876.wav	1.84898	công nhân vận hành máy
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005425.wav	1.22498	cô ấy bị rắn cắn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004633.wav	1.63298	anh đã đặt phòng trước chưa
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010418.wav	2.49698	bạn sắm tết ông công ông táo thế nào
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001927.wav	3.69698	người đầu cơ là người chấp nhận rủi ro cao hơn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012701.wav	4.70498	một cách đơn giản dễ làm và rẻ tiền để chăm sóc làn da là
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008896.wav	4.82498	theo ông trên thực tế thường phát sinh những gian lận chứng từ đặc biệt là séc
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010630.wav	4.60898	nhưng những lưỡi dao oan nghiệt đã không cho bà cơ hội cuối cùng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007694.wav	1.44098	được ở đây thì tốt
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010819.wav	3.624	ông kể bây giờ nghĩ lại ông mới thấy sợ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010975.wav	2.85698	tôi là kế toán tôi làm việc cho thành phố
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010640.wav	3.07298	dòng người xếp hàng vào viếng lăng bác hồ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013294.wav	1.65698	anh ấy đồng tình anh thử nó
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005447.wav	2.78498	tôi len lỏi trong bãi đậu xe một hồi lâu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008961.wav	3.216	lúc đó giá còn rẻ lắm không như bây giờ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010203.wav	3.144	dự kiến điểm chuẩn sẽ không thay đổi nhiều
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012101.wav	2.40098	đó là một món quà từ bạn tôi
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001257.wav	4.344	tôi là người nóng nảy cho nên càng không tránh khỏi những bất đồng
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008815.wav	3.888	sau tình huống đó đội chủ nhà như thức tỉnh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005714.wav	2.35298	tôi muốn giữ cái này trong két sắt
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003327.wav	2.52098	chúng ta cần thanh niên trong lĩnh vực này
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010032.wav	1.63298	làm ơn trả bằng đô la
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002302.wav	3.144	sau lần gặp đó chúng tôi quyết định yêu nhau
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001025.wav	2.18498	tăng nhiệt độ lên hai mốt độ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008875.wav	4.056	tôi nghĩ bạn có thể mua nó ở siêu thị
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009832.wav	3.57698	anh có thể có cảm giác tuyệt vời bằng cách đạp xe ngoài trời
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008030.wav	1.56098	ồ tôi hiểu làm ơn
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005835.wav	3.936	làm ơn nói với anh ấy có điện thoại của bạn anh ấy ở nhật
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001874.wav	4.344	như đã nói ở trên vinh quang chỉ đến với người chiến thắng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002621.wav	2.13698	quý khách có ăn trái cây không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001622.wav	4.944	thật đúng là vua tôi khánh hội một bước chẳng rời
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010835.wav	2.976	nhưng mà chúng tôi còn có những người khách khác
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003065.wav	2.42498	quí vị đã khai báo mọi thứ rồi chứ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011512.wav	3.504	nhưng càng nhiều heo chủ trang trại càng méo mặt
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009575.wav	4.656	khu vực hà nội nhiều mây có mưa rào và rải rác có dông
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010739.wav	1.96898	tôi cần phải đi đến một cửa hiệu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004580.wav	2.18498	cà chua với sốt cà chua
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_006160.wav	2.904	nghe vậy ông phúc sợ không dám sang việt nam
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000611.wav	4.03298	bạn đã bỏ lỡ một cơ hội hay đã bỏ lỡ thứ gì đó
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004421.wav	1.82498	nó sẽ kết thúc lúc nào
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_004330.wav	3.288	bạn có muốn cùng chơi một trò chơi không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010434.wav	3.64898	ví dụ phê phán tỉ lệ ăn cắp quỵt nợ và các hành động trái đạo lý
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008292.wav	1.68098	điều hòa làm mát
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009564.wav	1.22498	cái này quá mạnh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008863.wav	2.80898	xuất thân lê văn tình cũng chỉ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012850.wav	3.21698	thậm chí một số khác còn cảm thấy hơi nhột
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011777.wav	2.97698	em có tin vào định mệnh không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007291.wav	4.82694	một phần sang nhật bản chị đã làm phiên dịch cho chủ tịch hãng vận tải biển viễn dương
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000267.wav	4.15298	xin lỗi tôi có thể tìm một đại lý lữ hành ở đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000516.wav	3.09698	xin lỗi cho tôi một cái đĩa để chia ra được không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011083.wav	3.984	học cao hơn hoặc được đề bạt chức to hơn hoặc kiếm tiền giỏi hơn
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001814.wav	4.704	mỗi xã hội tùy thuộc vào gốc văn hóa lại có một cách nhìn nhận khác nhau
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012180.wav	3.60098	mặt mày mình mẩy ai cũng bị trầy sướt bầm giập cả
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008045.wav	3.02498	bạn có thể gói nó lại như một món quà không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013452.wav	1.72898	có bao nhiêu trạm dừng trước
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000417.wav	2.01698	chính sách quản lý cần cởi mở
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012852.wav	3.07298	đang xem xét có đưa ra cáo buộc nào hay không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010892.wav	3.936	anh như một kẻ điên loạn một kẻ đi săn khát máu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005628.wav	2.36777	anh muốn đặt phòng cho ngày nào
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005536.wav	3.096	bị các chủ nợ đòi tiền bà đã bỏ trốn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001145.wav	2.08898	đây không phải phong cách của tôi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012260.wav	2.11298	giảm nhiệt độ xuống mười chín độ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004573.wav	2.61698	tôi có thể xác nhận lại số được không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004874.wav	4.34498	bên trong các thầy đồ ngồi nghểnh chân hút thuốc uống trà
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011075.wav	4.224	và ở đây chỉ cần anh tinh tế hơn một chút
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_007489.wav	4.752	phía đông bắc bộ nhiều mây có mưa và mưa nhỏ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007602.wav	1.70498	họ đã làm tốt nhất cho tôi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007023.wav	2.85698	anh có túi với giá dưới chín mươi đô la không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003539.wav	4.056	bạn có thể chuyển được ngay lập tức bao nhiêu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005147.wav	1.65698	không được vào khu vực này
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_006365.wav	3.984	nhưng ở anh chưa ai quên ông vẫn chỉ là một người mới
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011403.wav	4.656	tuy nhiên khi biết lê thị hóc bị bắt thanh niên này đã bỏ trốn
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009548.wav	4.464	không ít phụ huynh lúng túng băn khoăn về câu trả lời thích hợp
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013423.wav	2.47298	và các thiết bị chuyên dùng
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_007754.wav	4.992	khi tôi mở mạng lên đọc tôi bị sốc vì tin đó
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010003.wav	2.712	tất nhiên anh không được lòng các đồng đội
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003149.wav	2.66498	trạm điện thoại bị giăng hàng kín mít
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013352.wav	2.01698	điều hòa bật chế độ làm lạnh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007688.wav	2.64098	dân tài xế ngang tàng đến thế
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004542.wav	2.20898	bạn có cái tương tự màu đen không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006750.wav	4.12898	anh thật sự rất tử tế vì đã dành ra thời gian của anh
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010475.wav	3.912	thời gian này hân thường đến nhà linh để ngủ qua đêm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003280.wav	1.63298	ti vi mở tiếng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001307.wav	2.54498	từ đây đến cây xăng tiếp theo bao xa
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009987.wav	3.672	trong một lần đi sinh nhật bạn bè chúng tôi quen nhau
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009392.wav	2.88098	nghèo nên không được đăng ký kết hôn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009901.wav	1.94498	một này giá bao nhiêu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000128.wav	1.94498	tôi có thể tìm bảng tin ở đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000102.wav	4.824	những chùm phượng vĩ đỏ rực rỡ khiến lòng ai cũng bâng khuâng đến ngỡ ngàng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009240.wav	2.25698	đóng cửa vào lúc hai giờ chiều
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012170.wav	1.41698	mở bình nước nóng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002060.wav	1.46498	chào anh khỏe không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002271.wav	1.46498	sang phải
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004326.wav	1.80098	giá cả ở đây thế nào
