audio_filepath	duration	text
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000064.wav	2.71298	từng sợi thương li ti kết lại
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000065.wav	3.96294	mồ hôi là một trong những phương tiện để cơ thể thải cặn bã ra ngoài
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000067.wav	6.84098	hiện nay mỗi khi chào hàng các lò rang hạt dưa như tứ hưng duy ký thiên hương
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000069.wav	1.48898	nhờ có chúa
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000072.wav	3.28898	đó là chưa kể các thủ đoạn chính trị xã hội khác
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000073.wav	1.94498	tôi có vẽ một chút
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000074.wav	2.49698	cho tôi mẫu thử được không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000075.wav	2.16098	tôi có ba con gái
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000076.wav	1.56098	tôi sẽ ở lại đây
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000077.wav	8.20898	người ta cho rằng số khúc gỗ ở dưới đáy bị dính nước bẩn ít thì kỳ kinh sẽ ngắn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000078.wav	4.94498	không một nơi nào lãng mạn và thơ mộng hơn những khu hồ hoang
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000079.wav	7.00898	bị hại kháng cáo vì cho rằng các cơ quan tố tụng ở huyện hương khê bỏ lọt người sót tội
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000081.wav	1.87298	cái giá của một anh hùng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000082.wav	3.38498	bản sao tấm séc khoản tiền vợ chồng nguyễn nhận được
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000083.wav	3.24098	nhằm thu hút thêm nhiều nhà đầu tư
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000085.wav	3.98498	anh cần một con tem một đô la ba mươi cent
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000087.wav	1.99298	chúng tôi sẽ bồi thường cho anh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000088.wav	2.78498	chỉ xét tuyển hồ sơ không phải thi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000089.wav	5.78498	gần chín nghìn tỉ đồng xây đường sắt đô thị cát linh hà đông
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000091.wav	1.99298	trả lời tôi biết
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000092.wav	5.52098	đến thời điểm hiện tại ít nhất trong cả nước đã có năm mươi nghìn lao động thất nghiệp
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000093.wav	2.35298	anh sẵn sàng gọi món chưa
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000094.wav	4.27298	là tác động của nó đến hiệu suất chung của toàn bộ hệ thống điện
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000095.wav	1.24898	đã bán rồi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000096.wav	3.02498	thời tiết ấm áp như thể là đầu hè
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000097.wav	1.92098	chúng tôi có bốn người
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000100.wav	2.90498	đầu gối có bị sưng đỏ hoặc cả hai
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000102.wav	12.3149	chẳng phải là bệnh hiểm nghèo nhưng trĩ vẫn là bệnh gây khó chịu cho bệnh nhân bởi làm cản trở công việc của họ lúc làm việc cũng như lúc ngủ họ vẫn phải lo nghĩ giáo sư nghĩa nói
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000103.wav	1.77698	chuyển máy cho ai
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000104.wav	5.01698	kết quả lao động của tôi đến đâu thì tác phẩm trả lời
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000105.wav	4.93494	khi những chiếc đĩa được dỡ bỏ lũ hà mã cũng chẳng thèm chú ý tới những chiếc nhãn đó nữa
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000106.wav	4.89698	không vậy không sao tôi sẽ gọi ông ấy sau cảm ơn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000107.wav	2.59298	có giảm giá cho người cao niên không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000109.wav	1.34498	bắt đầu đếm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000110.wav	1.89698	anh có bị đau do mệt mỏi không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000112.wav	2.56898	các nhà khoa học đang tiến thêm một bước
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000113.wav	7.63494	cùng chuẩn và ngũ hai đối tượng khác chuyên làm nhiệm vụ đưa người sang trung quốc là nguyễn vũ hải và võ cảnh dũng cùng trú tại bắc giang cũng bị cảnh sát bắt
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000114.wav	3.76898	hệ thống phòng ngự tài năng và giàu kinh nghiệm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000115.wav	4.17698	sẽ đủ sức cạnh tranh với nước ngoài
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000117.wav	1.72898	vui lòng trả mười đô la
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000118.wav	4.75298	đây là hồi chuông cảnh báo về sự mất an toàn lưới điện trên địa bàn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000119.wav	1.87298	ban đêm bắng cây đa
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000123.wav	5.06498	độc giả của tôi muốn hướng tới là sinh viên và trí thức
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000125.wav	3.33698	tôi muốn đổi cái này lấy cái màu xanh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000126.wav	1.92098	sống với em anh nhé
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000127.wav	3.64898	vừa gọi điện vừa đi lại rất gây hại cho sức khỏe
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000128.wav	1.94498	tôi có thể tìm bảng tin ở đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000129.wav	2.76098	anh chuẩn bị toa này cho tôi được không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000130.wav	1.65698	đây là địa chỉ của anh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000131.wav	2.49698	anh lắng nghe tôi một phút được không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000132.wav	3.69698	lạm phát tăng là do dự báo yếu kém
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000134.wav	9.50694	trung tá nguyễn phả lại cán bộ quản giáo trực tiếp buồng số bảy chỗ ở của ông mẫu ông dũng nói kín kẽ cũng là tâm lý của người cải tạo loại án như trường hợp ông dũng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000135.wav	8.49698	kí túc vắng tanh đèn thoát hiểm nhấp nháy chập chờn cứ như trên phim được xem ý
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000137.wav	1.60898	tốt nhất anh không nên làm nó
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000139.wav	3.21698	vậy điều gì ủng hộ ý tưởng táo bạo trên
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000140.wav	3.93698	họ sẽ chơi nhiều ca khúc từ bộ phim âm thanh của âm nhạc
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000143.wav	4.68098	một số trò chơi đòi hỏi các động tác chậm thận trọng hãy từ từ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000145.wav	1.65698	nó là của anh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000148.wav	1.68098	tôi bị các triệu chứng viêm phổi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000150.wav	4.56098	thị trường chính thức kém sôi động nên thị trường phi tập trung cũng ê ẩm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000151.wav	1.89698	chúng tôi đã thuê căn hộ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000152.wav	1.39298	mở lên
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000153.wav	8.44898	cuộc tình đó tồn tại cho tới ngày cô ta khối tài sản mà ông giao phó rồi biến mất tăm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000154.wav	3.19298	xin vui lòng hãy sẵn sàng vào lúc chín giờ rưỡi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000155.wav	2.01698	tôi không nghĩ như vậy
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000157.wav	5.01698	hãy tận dụng những gì có sẵn từ thiên nhiên để làm đẹp làn da
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000158.wav	2.80898	cô lấy cho tôi cái khăn nào
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000160.wav	3.50498	tôi có thể có bản đồ đường đi của đảo maui không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000161.wav	1.27298	tôi bị suyễn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000162.wav	6.09698	thành ra càng cổ phần hóa ồ ạt càng bán giá nội bộ ồ ạt trừ phi có sẵn một cơ chế kiểm soát
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000163.wav	5.64098	nền tài chính nhật bản phụ thuộc khá lớn vào các chính sách tiền tệ của mỹ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000168.wav	1.60613	phờ phạc sau hành trình dài
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000169.wav	1.68098	mười hai giờ mười lăm rồi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000171.wav	4.44098	tuy nhiên hôm qua ông đã phá lệ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000172.wav	1.17698	phát triển
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000173.wav	3.79298	cái xác cứ thế khô dần cho đến hôm nay
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000175.wav	3.96098	nhóm cho rằng điều đó chứng tỏ phụ nữ tập trung hơn vào ngôn ngữ của sự hài hước
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000176.wav	2.83298	phòng quá ồn và tôi không thể ngủ được
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000177.wav	5.90694	những lãnh đạo cấp cao đang phải đối mặt với việc giảm lương đến mức nào hiện vẫn chưa rõ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000178.wav	2.71298	xe mỹ từng là biểu tượng giàu sang
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000179.wav	8.64098	bữa ăn sinh viên từ lâu đã đơn giản lắm rồi giờ càng đơn giản hơn bao giờ hết
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000180.wav	2.04098	bệnh này có thường xảy ra không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000181.wav	1.89698	anh có đang thấy cầu vồng không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000182.wav	4.41698	họ phải đảm bảo có đủ vắc xin và thực hiện các biện pháp cần thiết khác để đối phó với tình hình
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000183.wav	4.60898	anh gọi đánh thức tôi lúc bảy giờ sáng mai được không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000185.wav	2.08898	anh thích kiểu nào hơn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000189.wav	3.79298	thiết bị còn gửi thông điệp cảnh báo tới người chủ khi pin sắp hết
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000190.wav	1.89698	xin vui lòng cứ mang giày
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000191.wav	3.00098	tôi không biết chắc là có tai nạn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000195.wav	1.63298	cái này trên tầng ba
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000196.wav	1.84898	chuyến bay của anh khi nào
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000198.wav	2.47298	tôi có thể có một tờ tạp chí khác không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000201.wav	5.61894	tất cả những gì nước mỹ làm chỉ đơn thuần là vì muốn sở hữu những nguồn tài nguyên quý giá của các quốc gia đó
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000202.wav	4.08098	chúng sở hữu tiếng thét chói tai và rất thích nhảy nhót
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000203.wav	8.37698	tưởng dễ đẻ trứng vàng nhiều đơn vị ùn ùn xin thành lập công ty chứng khoán ngay lúc thị trường đỉnh cao
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000204.wav	2.90498	ừ bạn đứng không đúng băng chuyền
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000206.wav	1.72898	bà mẹ nghèo đông con
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000207.wav	7.13094	mẫu xe được trình làng ở triển lãm được giới truyền thông coi là hình mẫu của chiếc bốn cửa sẽ ra mắt vào tới
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000208.wav	1.87298	anh mặc cái này trông rất đẹp
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000209.wav	4.27298	chưa có thông tin về bệnh chết người ở nước này
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000210.wav	2.54498	cho tôi bản đồ thành phố được không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000211.wav	1.70498	đều không quan trọng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000212.wav	7.36898	có lúc họ đút hai tay trong túi hai vai rụt lại mà đi có lúc đánh tay thoải mái ưỡn ngực
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000213.wav	1.56098	tôi bị ung thư
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000214.wav	1.36898	tôi không thể hiểu bạn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000215.wav	3.38498	tôi cảm thấy rất nặng nề tôi không thể di chuyển chân của tôi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000216.wav	4.27298	tình yêu là mù quáng người đang yêu không thấy khuyết điểm của người khác
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000221.wav	3.40898	tôi có thể xin một khác không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000222.wav	5.56898	tôi đã từng chứng kiến bão và giờ đây tôi đang cộng tác tại nước ngoài
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000223.wav	1.32098	có phí uống không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000226.wav	3.76898	cũng đồng nghĩa với việc chúng ta có thể sẽ chuốc lấy khổ đau
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000227.wav	9.19298	gần đây lại có vụ công ty xe khách thuận thảo ở bình định bị các đối thủ hùa nhau ngăn cản không cho hoạt động
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000228.wav	3.12098	vâng tôi đã đến đây lần đầu tiên cách đây năm năm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000229.wav	2.64098	chành bành chằng chịt chỗ nào cũng có
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000230.wav	2.25698	tôi có thể xem một bộ phim ở đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000231.wav	4.27298	cô ấy cần một bóng đèn bốn mươi oắt cho đèn để bàn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000234.wav	1.87298	làm ơn nối máy tôi với cảnh sát
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000235.wav	4.41698	đầu tư cho dự án xây dựng nhà máy sản xuất điện thoại di động tại đà nẵng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000236.wav	3.98498	vui lòng chuẩn bị cái này ở hải quan đằng kia chúc ở lại vui vẻ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000239.wav	1.46498	không phải mặt hàng đó
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000240.wav	2.85698	tảng đất thó hình lục lăng mát lạnh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000241.wav	1.72898	đều tắc do ngập nước
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000245.wav	5.42498	họ có chiến thuật tốt hiệu quả và nhiều cầu thủ có kỹ thuật cá nhân điêu luyện
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000249.wav	4.51298	một trong ba người này làm giám đốc một công ty sản xuất hàng hóa
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000251.wav	2.42498	quý vị có thể cử động khuỷu tay được không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000252.wav	3.45698	con đường dài lắm sao anh để em đi một mình
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000253.wav	3.33698	chỉ cần gọi bất cứ lúc nào anh muốn nói chuyện với tôi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000254.wav	2.88098	trộm viếng thăm lấy hết đồ đạc trong nhà
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000257.wav	6.57698	cho nên mặc dù có chất lượng tốt nhưng giá thành của nó lại rất cao và khó ứng dụng rộng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000259.wav	2.76098	chính vì vậy mà không khí tết dường như đến chậm hơn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000260.wav	2.92898	làm ơn cho tôi loại thứ hai
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000263.wav	9.43494	ngỗng cũng có khả năng ghi nhớ từ trước tới giờ giới khảo cổ vẫn tưởng rằng não của ngỗng chỉ có thể lưu giữ thông tin vài giây
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000267.wav	4.15298	xin lỗi tôi có thể tìm một đại lý lữ hành ở đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000268.wav	2.85698	quí vị có phòng dành cho một đêm không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000269.wav	1.77698	cô ấy đang rất mong anh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000270.wav	2.18498	có tiếng rì rào từ xa đến gần
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000271.wav	5.37698	một số cổ động viên còn dùng những lời lẽ thô tục chửi bới lực lượng công an
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000272.wav	1.89698	anh đem cho tôi một ít nước được không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000274.wav	2.16098	chúng tôi sẽ trả phòng khoảng giữa trưa
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000275.wav	2.90498	honda đẩy mạnh sản xuất ở nước ngoài
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000276.wav	2.16098	ti vi giảm âm lượng về bẩy
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000279.wav	2.08898	tôi cần nó trước thứ sáu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000281.wav	1.17698	tôi muốn mua bơ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000283.wav	1.84898	giá một dặm là bao nhiêu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000284.wav	2.73698	tôi có thể thanh toán cho nó bằng đồng yên nhật không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000285.wav	5.78498	quý vị có bị đau họng các triệu chứng cảm lạnh hay cúm không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000286.wav	8.25698	một nghệ sĩ đích thực là phải lao động quần quật để mời gọi cảm hứng đến
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000287.wav	1.92098	được tôi sẽ làm nó ngay
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000288.wav	5.44898	thể dục chơi thể thao nơi không khí trong lành
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000289.wav	6.55298	ngoài vài sân bóng đá cầu lông mà chúng tôi mới làm lại thì hầu như chẳng có gì mới
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000293.wav	2.59298	nhìn nó vậy mà giỏi nhỉ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000294.wav	1.92098	tôi có thể nói mấy câu được không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000297.wav	2.56898	nói chuyện trịnh trọng nghe ghê quá
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000299.wav	3.67298	tôi cần một cái gì đó cho táo bón
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000301.wav	4.60898	tình hình ở nước anh thì ngược lại phe nào phe nấy thi nhau đả kích thủ tướng của mình
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000302.wav	1.44098	phòng có máy lạnh không
