audio_filepath	duration	text
F:\vlsp2020_train_set_02\speaker\048\speaker_048-006681-1.wav	5.296	tuy vậy thậm chí ngay cả cho đến nay nhiều phong trào tôn giáo mới vẫn tiếp tục phát triển
F:\vlsp2020_train_set_02\speaker\619\speaker_619-022911-1.wav	3.328	anh cũng là vận động viên ten nít có tiếng và đoạt nhiều giải thưởng
F:\vlsp2020_train_set_02\speaker\619\speaker_619-108927-1.wav	4.86	dù gia cảnh khó khăn nhưng tổng kết mỗi năm học hai anh em luôn đạt học sinh tiên tiến
F:\vlsp2020_train_set_02\speaker\619\speaker_619-014207-1.wav	3.328	mỗi tháng anh cũng thu được hơn mười triệu đồng tiền thuê nhà
F:\vlsp2020_train_set_02\speaker\619\speaker_619-075647-1.wav	4.458	vì là gia đình thuộc diện nghèo khó nên vay cũng không mất tiền lãi chú hậu thêm vào
F:\vlsp2020_train_set_02\speaker\619\speaker_619-015231-1.wav	3.07	bà đặng thị hoa phó chủ tịch hội khuyến học bến tre
F:\vlsp2020_train_set_02\speaker\619\speaker_619-040575-1.wav	5.07	nhiều chiến sĩ đã hy sinh được thể hiện bằng những chiếc mũ cối đặt rải rác ven đường
F:\vlsp2020_train_set_02\speaker\619\speaker_619-039807-1.wav	3.58	cũng với một đô la để học về ngôn ngữ lập trình trực quan
F:\vlsp2020_train_set_02\speaker\619\speaker_619-044671-1.wav	4.096	mai ly cũng hứa hẹn trình làng một sản phẩm âm nhạc mới trong năm nay
F:\vlsp2020_train_set_02\speaker\619\speaker_619-009599-1.wav	3.4986875	chỉ còn vé suất lúc mười giờ đêm giờ chờ tới đó đến bao giờ
F:\vlsp2020_train_set_02\speaker\619\speaker_619-081279-1.wav	2.816	hàng loạt công ty chứng khoán và quản lý quỹ rời thị trường
F:\vlsp2020_train_set_02\speaker\619\speaker_619-036735-1.wav	4.49	mặt tích cực ở đây là giúp cho sự tìm hiểu được kỹ càng sâu sát hơn
F:\vlsp2020_train_set_02\speaker\619\speaker_619-024703-1.wav	3.75	người đẹp ăn kiêng và tập thể dục điên cuồng để giữ dáng
F:\vlsp2020_train_set_02\speaker\619\speaker_619-023935-1.wav	5.03	giá thuê văn phòng ở hà nội và thành phố hồ chí minh rớt hạng nhưng vẫn cao chót vót
F:\vlsp2020_train_set_02\speaker\925\speaker_925_114320-1.wav	3.2275625	xu hướng này được diễn ra tại hà nội lần này
F:\vlsp2020_train_set_02\speaker\644\speaker_644-018320-1.wav	5.376	có vẻ như chiếc tủ lạnh đặc biệt này là một thiết bị hoàn hảo cho những căn hộ nhỏ
F:\vlsp2020_train_set_02\speaker\644\speaker_644-084880-1.wav	3.75	xem đồ rê mí chuẩn bị cho sâu diễn tranh tài
F:\vlsp2020_train_set_02\speaker\644\speaker_644-003984-1.wav	3.71	còn với người dân họ sẽ chờ đợi để mua
F:\vlsp2020_train_set_02\speaker\644\speaker_644-070800-1.wav	3.328	không có hiểu biết về bản chất tiền gửi tiết kiệm
F:\vlsp2020_train_set_02\speaker\644\speaker_644-067984-1.wav	5.7173125	đến nay thị trường bảo hiểm nông nghiệp là chuyện đã xa của bảo minh và bảo việt
F:\vlsp2020_train_set_02\speaker\644\speaker_644-074128-1.wav	5.6973125	chính điều này đã tạo ra sự rủi ro thanh khoản cao đối với ngân hàng thương mại
F:\vlsp2020_train_set_02\speaker\644\speaker_644-052623-1.wav	6.2293125	khổ nhất là nhiều vị cha mẹ không hợp tác với nhà trường con cái học thế nào cũng mặc
F:\vlsp2020_train_set_02\speaker\644\speaker_644-049551-1.wav	6.48	tương tự địa phương tính toán không được đầy đủ chu đáo tạo ra thất thoát mất mát
F:\vlsp2020_train_set_02\speaker\659\speaker_659-075418-1.wav	4.15	người ta nghĩ hoa hậu rất sung sướng và giàu có
F:\vlsp2020_train_set_02\speaker\659\speaker_659-071578-1.wav	5.37	theo đó thiết kế bên ngoài của xe khác hẳn thế hệ hiện tại
F:\vlsp2020_train_set_02\speaker\659\speaker_659-072858-1.wav	6.07	mọi thông số kỹ thuật của du thuyền đều được bảo mật chặt chẽ trong quá trình sản xuất
F:\vlsp2020_train_set_02\speaker\659\speaker_659-025498-1.wav	4.28825	ngoài ra các em cũng có gu âm nhạc và cá tính
F:\vlsp2020_train_set_02\speaker\659\speaker_659-022170-1.wav	5.1099375	trường được xây dựng theo mô hình tương đương các đại học danh tiếng của mỹ
F:\vlsp2020_train_set_02\speaker\659\speaker_659-090778-1.wav	5.12	điều này có lẽ đúng bởi rất khó có thể giải thích được việc p
F:\vlsp2020_train_set_02\speaker\659\speaker_659-069274-1.wav	5.1	tác phẩm lá cờ thêu sáu chữ vàng của nhà xuất bản kim đồng
F:\vlsp2020_train_set_02\speaker\659\speaker_659-091546-1.wav	4.01825	tôi cố gắng ở bên cạnh anh bất kể lúc nào có thể
F:\vlsp2020_train_set_02\speaker\659\speaker_659-085402-1.wav	5.2399375	long trọng lễ kỉ niệm sáu mươi năm trường học sinh miền nam trên đất bắc
F:\vlsp2020_train_set_02\speaker\659\speaker_659-084634-1.wav	5.13	mới được một tuổi bố mẹ ly dị hương về sống với ông bà
F:\vlsp2020_train_set_02\speaker\659\speaker_659-032922-1.wav	5.6356875	phân tích yếu tố chu kỳ của tăng trưởng cũng cho thấy sự phục hồi mạnh mẽ
F:\vlsp2020_train_set_02\speaker\659\speaker_659-006298-1.wav	6.38	đám cưới của họ được tổ chức đúng mười sáu năm sau kể từ ngày hai người quen biết
F:\vlsp2020_train_set_02\speaker\659\speaker_659-016282-1.wav	3.92	tuổi thơ dữ dội của cô thủ khoa xứ thanh
F:\vlsp2020_train_set_02\speaker\659\speaker_659-077466-1.wav	5.13	trong khi đó phi líp pin được xem là có tình hình tài chính lành mạnh
F:\vlsp2020_train_set_02\speaker\659\speaker_659-036506-1.wav	3.34	giọng hát như phải thế chứ không thể nào khác
F:\vlsp2020_train_set_02\speaker\659\speaker_659-022682-1.wav	6.1	đọc báo xem tv tôi thấy có nhiều người tám mươi tuổi mới bắt đầu đi học
F:\vlsp2020_train_set_02\speaker\659\speaker_659-074650-1.wav	6.1586875	tuy nhiên trong phiên giao dịch đầu tuần tất cả các sàn này đều tạm ngưng để nghe ngóng
F:\vlsp2020_train_set_02\speaker\659\speaker_659-070298-1.wav	4.54	những điểm nhấn không thể quên của thị trường bất động sản
F:\vlsp2020_train_set_02\speaker\659\speaker_659-078234-1.wav	6.07	năm cuối đại học thời gian học mười hai tháng học phí s mười lăm nghìn
F:\vlsp2020_train_set_02\speaker\659\speaker_659-068506-1.wav	4.86	thí sinh cụm vinh có mặt làm thủ tục đợt thi lần hai
F:\vlsp2020_train_set_02\speaker\659\speaker_659-076954-1.wav	4.566875	thời gian đặt hàng thử số lượng nhỏ kéo dài rất lâu
F:\vlsp2020_train_set_02\speaker\659\speaker_659-094874-1.wav	6.848875	năm nay bút tàng hình cũng nằm trong danh sách những vật dụng không được phép mang vào phòng thi
F:\vlsp2020_train_set_02\speaker\659\speaker_659-027290-1.wav	5.83	những kết quả trong học tập như một món quà bình muốn dành tặng đến cô và mẹ
F:\vlsp2020_train_set_02\speaker\457\speaker_457-046356-1.wav	5.07	đại học ngoại ngữ đà nẵng khen thưởng tân sinh viên có điểm đầu vào cao
F:\vlsp2020_train_set_02\speaker\457\speaker_457-116500-1.wav	3.24	chai nước ngọt chứ vật thể lạ của anh định
F:\vlsp2020_train_set_02\speaker\457\speaker_457-099860-1.wav	4.7	gương mặt điềm nhiên của người đàn bà bốn nghìn tỷ trước tòa
F:\vlsp2020_train_set_02\speaker\457\speaker_457-097812-1.wav	5.9493125	thanh niên thuộc bộ chỉ huy quân sự tỉnh bình định tư vấn cho thí sinh và người nhà
F:\vlsp2020_train_set_02\speaker\457\speaker_457-028436-1.wav	5.25	nguy cơ khủng hoảng lòng tin của doanh nghiệp và người dân đang hiện hữu
F:\vlsp2020_train_set_02\speaker\457\speaker_457-051220-1.wav	4.608	phải học để trở thành một bộ phận khăng khít của đời sống
F:\vlsp2020_train_set_02\speaker\457\speaker_457-104212-1.wav	5.39	tại thành phố hồ chí minh số trường di dời cũng sẽ khoảng bốn mươi trường
F:\vlsp2020_train_set_02\speaker\457\speaker_457-031508-1.wav	4.9653125	chúng tôi sẽ không bình luận hoặc xác nhận bất kỳ thông tin nào thêm
F:\vlsp2020_train_set_02\speaker\457\speaker_457-104724-1.wav	4.7793125	hàng ngày nhìn cam chín rụng mà như đứt từng khúc ruột
F:\vlsp2020_train_set_02\speaker\457\speaker_457-043540-1.wav	4.1973125	hát tặng người ấy với những lời ca ngọt ngào nhất
F:\vlsp2020_train_set_02\speaker\457\speaker_457-058388-1.wav	4.78	thậm chí một số loại hàng hóa còn ăn theo mưa bão để đẩy giá
F:\vlsp2020_train_set_02\speaker\457\speaker_457-089620-1.wav	5.02	họ chỉ biết chấp nhận rủi ro khi có biến động về tỷ giá
F:\vlsp2020_train_set_02\speaker\457\speaker_457-092948-1.wav	4.29	còn nếu em là anh thì sẽ thế nào nhỉ
F:\vlsp2020_train_set_02\speaker\457\speaker_457-058132-1.wav	5.2053125	qua nhiều giờ kiểm tra nhưng do hư hỏng nặng cần phải có thiết bị thay thế
F:\vlsp2020_train_set_02\speaker\457\speaker_457-115732-1.wav	5.66	đó là trường cao đẳng công nghệ bắc hà và trường trung cấp dược tuệ tĩnh
F:\vlsp2020_train_set_02\speaker\333\speaker_333-051372-1.wav	6.87	những kẻ mài giáo cầm mũi nhọn muốn làm điều bệ hạ đã làm cũng rất nhiều
F:\vlsp2020_train_set_02\speaker\333\speaker_333-045996-1.wav	13.65	ngoài ra có một thực tế mà rất ít bạn gái để ý là việc khi đã trao thân cho người yêu cũng đồng nghĩa luôn với việc nhiều chàng trai sẽ nảy sinh nghi ngờ vì sự dễ dãi của cô ta
F:\vlsp2020_train_set_02\speaker\333\speaker_333-119468-1.wav	14.575	phối hợp với đảng ủy công đoàn đoàn thanh niên cơ quan trung ương đoàn chăm lo đời sống và thực hiện chế độ chính sách đối với cán bộ công chức người lao động ở cơ quan trung ương đoàn
F:\vlsp2020_train_set_02\speaker\333\speaker_333-106412-1.wav	8.0191875	trước khi chết tường lân gửi thư cho mẹ tỏ ý quyết sống chết với tương dương tần lương ngọc rất hài lòng
F:\vlsp2020_train_set_02\speaker\333\speaker_333-053932-1.wav	6.14	nhiều quốc gia đáng chú ý là nhật bản đức và liên xô sử dụng các
F:\vlsp2020_train_set_02\speaker\410\speaker_410-003029-1.wav	5.13	trong tương lai thực trạng bảo tồn linh miêu tai đen có thể xấu đi như kết quả của việc tiếp tục mất
F:\vlsp2020_train_set_02\speaker\410\speaker_410-119252-1.wav	7.91	nói chung khái niệm như tính đồng thời không bị mất nhưng phải được thể hiện một cách đúng đắn và điều này được nhắc tới ở phần sau
F:\vlsp2020_train_set_02\speaker\410\speaker_410-049108-1.wav	4.23	đổng trác lo lắng mang vua hán hiến đế và dân chúng bỏ lạc dương
F:\vlsp2020_train_set_02\speaker\410\speaker_410-069333-1.wav	4.55	địa giới và địa danh các tỉnh ở miền nam thay đổi nhiều một số tỉnh mới được thành lập
F:\vlsp2020_train_set_02\speaker\410\speaker_410-002261-1.wav	3.5451875	về sau di cốt của ông được cải táng đưa về quê nhà
F:\vlsp2020_train_set_02\speaker\410\speaker_410-074453-1.wav	3.22	những quốc gia này rất nhỏ so với các nước trên lục địa
F:\vlsp2020_train_set_02\speaker\410\speaker_410-014037-2.wav	2.208875	 các mảnh bó cốt và gắn lại
F:\vlsp2020_train_set_02\speaker\410\speaker_410-060372-1.wav	7.5076875	lê uy mục không chăm lo chính sự hằng đêm đều cùng cung nhân uống rượu khi say thì giết chết tất cả
F:\vlsp2020_train_set_02\speaker\410\speaker_410-122324-1.wav	8.29	vương dung đồng ý với ý kiến của thạch hi mông và do đó quyết định ở lại quán và không nói khi nào sẽ trở về trấn châu
F:\vlsp2020_train_set_02\speaker\410\speaker_410-067797-1.wav	5.297	sau đó còn ép vua lập con gái mình là trịnh thị ngọc áng làm hoàng hậu
F:\vlsp2020_train_set_02\speaker\410\speaker_410-007125-1.wav	9.02	ông đã tự mình tiến cử với hạ hầu anh hạ hầu anh bèn cùng nói chuyện rất hài lòng sau đó tâu với lưu bang
F:\vlsp2020_train_set_02\speaker\410\speaker_410-057044-1.wav	3.04	tổng binh đặng khởi nhận mệnh đem quân xuyên
F:\vlsp2020_train_set_02\speaker\410\speaker_410-064724-1.wav	10.69	sau khi giành được một số thắng lợi ông tuyến bố thành lập chính quyền mới gọi là thái bình thiên quốc tự xưng là thiên vương và phân phong cho các tướng lĩnh
F:\vlsp2020_train_set_02\speaker\410\speaker_410-051156-1.wav	6.62	hãy đem binh đi về hướng bắc lấy các nước yên đại đi về hướng nam lấy hà nội để mở rộng đất đai của mình
F:\vlsp2020_train_set_02\speaker\410\speaker_410-005845-1.wav	4.365375	các thuộc địa giàu có hơn phần lớn các khu vực tại anh quốc
F:\vlsp2020_train_set_02\speaker\601\speaker_601-106866-1.wav	3.0079375	vẻ gợi cảm của tân hoa hậu siêu quốc gia
F:\vlsp2020_train_set_02\speaker\601\speaker_601-045682-1.wav	3.5294375	chủ động để chứng tỏ tình yêu của mình là chân thành nghiêm túc
F:\vlsp2020_train_set_02\speaker\601\speaker_601-113522-1.wav	4.9955	chúng ta học ở họ những điều hay nhưng phải giữ những nét truyền thống của mình
F:\vlsp2020_train_set_02\speaker\601\speaker_601-044658-1.wav	3.5294375	may mắn là tôi mặc vừa còn linh thì rộng thùng thình
F:\vlsp2020_train_set_02\speaker\601\speaker_601-032370-1.wav	3.7151875	ngày thứ một toán ứng dụng thông qua học ngoại khóa
F:\vlsp2020_train_set_02\speaker\601\speaker_601-035186-1.wav	3.83	năm chàng trai cạo đầu ủng hộ bệnh nhân ung thư vú
F:\vlsp2020_train_set_02\speaker\601\speaker_601-057202-1.wav	5.13	theo đó gà nhập ở đây là gà loại thải của trung quốc có chất lượng thấp giá rẻ
F:\vlsp2020_train_set_02\speaker\601\speaker_601-089970-1.wav	4.9655	để khuyến khích học viên các trung tâm nhận học viên đến phút chót sát giờ khai giảng
F:\vlsp2020_train_set_02\speaker\512\speaker_512-087352-1.wav	5.86	ở thời kỳ đỉnh cao giá trị tài sản của ten phót lên tới hai phẩy hai tỷ đô la
F:\vlsp2020_train_set_02\speaker\512\speaker_512-363283-1.wav	4.4373125	địa phương nơi xảy ra vụ việc sẽ chịu trách nhiệm chính trong việc điều tra xử lý
F:\vlsp2020_train_set_02\speaker\512\speaker_512-102968-1.wav	4.01	các hoạt động hữu ích của chặng này có thể kể đến như
F:\vlsp2020_train_set_02\speaker\512\speaker_512-370963-1.wav	5.54	mái thượng lưu hạ lưu gần đoạn đập vỡ bị phá hủy sụt lún
F:\vlsp2020_train_set_02\speaker\512\speaker_512-299539-1.wav	2.56	vì vậy những cuộc thương lượng vẫn đang tiếp diễn
F:\vlsp2020_train_set_02\speaker\512\speaker_512-166419-1.wav	4.41	tôi thấy ở mỹ không có ngày tựu trường lại có điểm hay riêng
F:\vlsp2020_train_set_02\speaker\512\speaker_512-434707-1.wav	3.7	người đó là đồng chí nguyễn tạo thân yêu của chúng ta
F:\vlsp2020_train_set_02\speaker\512\speaker_512-299283-1.wav	5.04	nếu xét về hình ảnh màu sắc tất nhiên loa tranh hơn hẳn loa thùng bình thường
F:\vlsp2020_train_set_02\speaker\512\speaker_512-235795-1.wav	3.69	thế là giờ đây chính phủ phải xắn tay áo vào làm
F:\vlsp2020_train_set_02\speaker\512\speaker_512-299027-1.wav	3.41	ông lập tức bị các tay súng chặn lại và bị bắn chết
F:\vlsp2020_train_set_02\speaker\512\speaker_512-073528-1.wav	6.58	mariah carey được người tình tỷ phú tặng vòng cổ kim cương hơn mười một tỷ
F:\vlsp2020_train_set_02\speaker\512\speaker_512-165139-1.wav	2.9	vì khó lòng mà sống được như những gì mình mong muốn
F:\vlsp2020_train_set_02\speaker\512\speaker_512-362003-1.wav	3.24	xác minh tin thuyền viên việt nam bị cướp biển somalia giết
F:\vlsp2020_train_set_02\speaker\512\speaker_512-091704-1.wav	4.2666875	việc đánh giá của xã hội sẽ đem lại giá trị đích thực cho sinh viên học tập tại trường
F:\vlsp2020_train_set_02\speaker\512\speaker_512-171283-1.wav	4.7786875	ok vào đăng nhập không có chỗ theo yêu cầu liên tục xuất hiện
F:\vlsp2020_train_set_02\speaker\512\speaker_512-026680-1.wav	4.608	ngay cả với vị thế này tôi vẫn tự tin nói mình một ngôi sao giải trí
F:\vlsp2020_train_set_02\speaker\512\speaker_512-307475-1.wav	6.7966875	các điểm nóng theo ông thích nên được giải quyết bằng đối thoại tham vấn và đàm phán hòa bình
F:\vlsp2020_train_set_02\speaker\512\speaker_512-081464-1.wav	4.608	ngoài thời gian học bài thảo hương còn phụ giúp mẹ làm các công việc trong gia đình
F:\vlsp2020_train_set_02\speaker\512\speaker_512-023096-1.wav	3.37	đào tạo nhân lực ngành du lịch còn quá thiếu thực tiễn
F:\vlsp2020_train_set_02\speaker\512\speaker_512-296467-1.wav	4.048	nhất trí tặng mẹ bồn tắm nước nóng nhé để tôi đi mua cho kịp
F:\vlsp2020_train_set_02\speaker\512\speaker_512-079928-1.wav	4.5753125	tuấn đã nhờ con ông thương mang xe mô tô đi cầm lấy mười lăm triệu đồng
F:\vlsp2020_train_set_02\speaker\512\speaker_512-298003-1.wav	3.328	đây là một giải pháp hoàn toàn khác so với loài voi
F:\vlsp2020_train_set_02\speaker\512\speaker_512-100408-1.wav	4.3573125	cả ngàn tấn mía khô cháy trên đường mười ngày nay chờ xe của nhà máy
F:\vlsp2020_train_set_02\speaker\512\speaker_512-086840-1.wav	4.17	brad pitt thể hiện tài năng không thua gì nhiếp ảnh gia chuyên nghiệp
F:\vlsp2020_train_set_02\speaker\512\speaker_512-016440-1.wav	4.3893125	trước đây tôi chẳng bao giờ dám nghĩ mình sẽ dám đi nước ngoài dài ngày
F:\vlsp2020_train_set_02\speaker\233\speaker_233-037496-1.wav	5.2285625	liệt chí ninh đưa thư cho tướng tống là trương tuấn đề nghị giảng hòa
F:\vlsp2020_train_set_02\speaker\233\speaker_233-105080-1.wav	9.47	lưu bị nghe theo bèn sai hoàng quyền làm hộ quân dẫn đầu các tướng đón trương lỗ để cùng liên minh chống tào
F:\vlsp2020_train_set_02\speaker\233\speaker_233-105848-1.wav	12.11	minh đế sau đó liền sai lưu bột sang làm thứ sử giao châu song bị lý trường nhân đem quân chống lại chẳng bao lâu sau thì lưu bột chết
F:\vlsp2020_train_set_02\speaker\486\speaker_486-102183-1.wav	4.84	không bao giờ tôi cố đoán trước những sự việc sẽ đến
F:\vlsp2020_train_set_02\speaker\486\speaker_486-045863-1.wav	7.378	doanh nghiệp nhà nước yếu kém trong quản trị mà giữ cổ phần chi phối thì bán không ai mua
F:\vlsp2020_train_set_02\speaker\486\speaker_486-006440-1.wav	5.5173125	còn nếu không quốc gia này sẽ lâm vào tình cảnh cực kỳ khó khăn về tài chính
F:\vlsp2020_train_set_02\speaker\486\speaker_486-056615-1.wav	6.6173125	giờ đây cô quyết định rao bán dinh thự này với giá sáu phẩy bốn triệu đô la
F:\vlsp2020_train_set_02\speaker\486\speaker_486-000808-1.wav	4.66	tôi chẳng bao giờ tự thưởng cho mình điều gì khi tết đến
F:\vlsp2020_train_set_02\speaker\486\speaker_486-002600-1.wav	5.8286875	hãy biết ơn ai đó mắng mỏ trách móc bạn vì bạn có thêm cơ hội để sửa mình
F:\vlsp2020_train_set_02\speaker\486\speaker_486-001576-1.wav	6.8766875	vừa xuất hiện gia đình nổi tiếng này đã thu hút sự chú ý đặc biệt của thợ săn ảnh
F:\vlsp2020_train_set_02\speaker\486\speaker_486-034087-1.wav	4.9273125	ngày ngày cậu học trò khiếm thị vẫn miệt mài trau dồi đèn sách
F:\vlsp2020_train_set_02\speaker\486\speaker_486-098855-1.wav	6.628	sau mỗi cảnh quay diễn viên đạo diễn không phải chờ đợi để có cảnh quay nối tiếp
F:\vlsp2020_train_set_02\speaker\486\speaker_486-120103-1.wav	5.0553125	nữ người mẫu đã không cầm được nước mắt khi tạm biệt gia đình về nhà chồng
F:\vlsp2020_train_set_02\speaker\486\speaker_486-102439-1.wav	5.13	ngay cả khi anh ấy tức giận tôi anh ấy cũng không bao giờ mắng tôi
F:\vlsp2020_train_set_02\speaker\486\speaker_486-073256-1.wav	5.336	phương có nghĩ sờ can đang có chồng sẽ giúp phương nổi tiếng nhanh hơn
F:\vlsp2020_train_set_02\speaker\486\speaker_486-098343-1.wav	4.54	cô đang cố gắng để lấy lại vóc dáng chuẩn bị trở lại làm việc
F:\vlsp2020_train_set_02\speaker\486\speaker_486-072488-1.wav	3.66	cô vui vẻ trò chuyện với bạn bè và các nhân viên
F:\vlsp2020_train_set_02\speaker\486\speaker_486-106791-1.wav	4.7253125	bạn bè trong lớp nhìn đôi bạn hợp đồng yêu đều ngán ngẩm
F:\vlsp2020_train_set_02\speaker\486\speaker_486-073768-1.wav	4.2873125	để đạt điểm cao trước hết học sinh phải nắm chắc kiến thức cơ bản
F:\vlsp2020_train_set_02\speaker\881\speaker_881_31962-1.wav	5.36	hai nạn nhân này đều là nữ mười lăm và bốn mươi lăm tuổi
F:\vlsp2020_train_set_02\speaker\881\speaker_881_40320-1.wav	4.75	các nạn nhân nặng đang được đưa tới bệnh viện đa khoa hà tĩnh
F:\vlsp2020_train_set_02\speaker\881\speaker_881_40315-1.wav	4.63	hầu hết tất cả mọi người đều bàng hoàng trước hành vi man rợ này
F:\vlsp2020_train_set_02\speaker\881\speaker_881_40309-1.wav	3.656625	bộ trưởng trịnh đình dũng đến hiện trường
F:\vlsp2020_train_set_02\speaker\441\speaker_441-090378-1.wav	4.64	người dân đứng canh gác tại các kênh nước để ngăn chặn hành vi xả thải bẩn
F:\vlsp2020_train_set_02\speaker\441\speaker_441-091146-1.wav	3.62	những chuyện hài hước ở cánh diều vàng hai nghìn không trăm lẻ chín
F:\vlsp2020_train_set_02\speaker\441\speaker_441-086026-1.wav	5.0155	những năm ở bậc tiểu học bích diệp học trường gần nhà như bao bạn bè cùng tuổi khác
F:\vlsp2020_train_set_02\speaker\441\speaker_441-045834-1.wav	2.97	đặc biệt là trong trường hợp cậu bé đỗ nhật nam
F:\vlsp2020_train_set_02\speaker\441\speaker_441-075274-1.wav	3.99	đối với công việc hoạt động ở trường thì cựu học sinh này rất nhiệt tình
F:\vlsp2020_train_set_02\speaker\441\speaker_441-076554-1.wav	3.5294375	cơ quan chức năng trung quốc bị cho là bảo kê cho hàng giả
F:\vlsp2020_train_set_02\speaker\441\speaker_441-088842-1.wav	4.55	chuyện như phim hài diễn ra khi hai bố con thường xuyên giành máy tính với nhau
F:\vlsp2020_train_set_02\speaker\441\speaker_441-027402-1.wav	3.1579375	tuy nhiên cả hai cách này đều không có tác dụng nhiều
F:\vlsp2020_train_set_02\speaker\441\speaker_441-047114-1.wav	3.5294375	cứ ngủ thật thoải mái giấc ngủ ngon cần thiết cho trí nhớ tốt
F:\vlsp2020_train_set_02\speaker\441\speaker_441-034314-1.wav	3.4365625	kiểm tra công tác chuẩn bị bay phục vụ đại lễ
F:\vlsp2020_train_set_02\speaker\441\speaker_441-103690-1.wav	4.27	nếu chỉ chăm chăm nhìn vào giá cổ phiếu thì chỉ là một kẻ đầu cơ
F:\vlsp2020_train_set_02\speaker\441\speaker_441-041994-1.wav	3.1579375	năm nay có nhiều tác phẩm làm từ nhiều chất liệu đa dạng độc đáo
F:\vlsp2020_train_set_02\speaker\441\speaker_441-021770-1.wav	5.6656875	trinh nổi tiếng liên tục xuất xưởng với những phát ngôn có phần khác lạ không giống ai của mình
F:\vlsp2020_train_set_02\speaker\441\speaker_441-083466-1.wav	2.84925	anh ấy liên tục chạy vào phòng tắm để xúc miệng
F:\vlsp2020_train_set_02\speaker\441\speaker_441-026378-1.wav	4.0866875	họ sẽ giấu mình và nếu có lộ thì sẵn sàng đánh đổi để lấy mình
