audio_filepath	duration	text
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000029434-1.wav	7.91	bảo bố này hoặc là mẹ này phải mua đầy đủ cho mình nào thì đèn ông sao này rồi đèn kéo quân này rồi là thậm chí cả mặt nạ giấy nữa
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000012385-2.wav	2.03	 không phản ứng quá vấn đề đó
F:\vlsp2020_train_set_02\database\database_sa1_Jan08_Mar19_cleaned_utt_0000053544-1.wav	6.22	vê o a bạn làm báo a còng gờ mêu chấm com xin hẹn gặp lại quý vị trong bảng tin lần sau
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000013761-1.wav	7.22	hôm nay ban bí thư đã xem xét tờ trình của ủy ban kiểm tra trung ương và có quyết định cách mọi chức vụ trong đảng của ông hoàng tiến đức
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000040148-1.wav	3.87	nhưng mà cái tiếng hát đó so với tiếng nhạc nó bao nhiêu phần trăm mới là quan trọng
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000086791-1.wav	7.69	và tạt nước màu lên nhau để thể hiện tình yêu thương không kìm nén nhiều khách du lịch cũng hòa mình vào không khí lễ hội tưng bừng với người dân địa phương
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000151321-1.wav	6.58	ông đã trở về việt nam nhiều lần cùng với các anh chị em của ông họ cũng là các bác sĩ giải phẫu muốn giúp các bệnh nhân tại việt nam
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000034824-1.wav	5.79	hàng triệu di dân bất hợp pháp bị lôi cuốn tới hoa kỳ về các chủ nhân đang tìm kiếm nhân công giá rẻ
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000000524-1.wav	4.12	không thấy có hoa cũng chưa chưa chưa tìm được ra nguyên nhân
F:\vlsp2020_train_set_02\database\database_sa1_Jan08_Mar19_cleaned_utt_0000023060-1.wav	7.1	đây là giải thưởng quốc tế thứ tư dành cho bờ lóc gơ mẹ nấm sau giải thưởng heo men hem mét hai nghìn không trăm mười
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000117671-1.wav	6.08	bộ trưởng bộ công nghiệp in đô nê si a cho biết văn phòng của ông đã gửi một thư kiến nghị đến bộ giao thông vận tải của việt nam
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000054681-2.wav	3.41	 đề xâu bệnh hại ở tất cả các lĩnh vực chồng chọt chắn nuôi và thủy xản
F:\vlsp2020_train_set_02\database\database_sa1_Jan08_Mar19_cleaned_utt_0000037709-1.wav	7.85	ông ven trâu cũng cho biết thêm là mỹ muốn có thông tin thêm từ cả hai phía việt nam và trung quốc liên quan đến vụ việc xảy ra ngày hai mươi tháng ba
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000223251-1.wav	4.23	ý hai ông là bọn tôi không có sức hấp dẫn sức hút với giai chứ gì
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000004121-3.wav	6.79	làm bạn cùng con đây là chuyên mục con đang lớn như đã giới thiệu chương trình làm bạn cùng con với mong muốn trước tiên
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000125890-1.wav	7.23	tiến hay không những diễn tiến của các bệnh đó để cho người ta biết là cái bệnh đó nó đang tới gần đây cần phải lưu ý
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000080713-1.wav	2.03	ơ vừa đi chơi về đang chuẩn bị lên đây
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000106932-1.wav	1.63	đầu ra thì có liên kết
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000045679-1.wav	3.55	anh chẳng tin vào ai cả chỉ tin vào số liệu thực tế
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000009779-1.wav	7.5	đặc biệt là bốn trăm mười hộ chăn nuôi trong xã đã ký cam kết với chính quyền tuân thủ tuyệt đối các biện pháp an toàn nếu xảy ra dịch
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000157118-2.wav	1.26	 chồng cùng vượt lên
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000003740-1.wav	5.65	à thế thì em biết rồi em biết tại sao anh lại có được những thông tin của linh rồi
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000056075-1.wav	5.8	thật ra không hẳn là nghèo mới đi chợ đồ cũ như thế này thực tế trong một ngày cuối tuần thư thả
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000014522-1.wav	7.2	niệm dân gian ngày vía thần tài đi mua vàng sẽ đem lại điều may mắn tài lộc cho cả năm nên người dân tích lũy tiền để mua vàng
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000022783-1.wav	6.38	theo các chuyên gia ngành rau quả việt nam có tới khoảng bốn mươi loại trái cây có tiềm năng xuất khẩu sang trung quốc
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000104929-1.wav	1.27	hai chủ đề đó là 
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000073426-1.wav	5.7	trình sẽ mang tới cho quý vị và các bạn một chương trình nghệ thuật mang đậm bản sắc văn hóa của các dân tộc miền tây nghệ an
F:\vlsp2020_train_set_02\database\database_sa1_Jan08_Mar19_cleaned_utt_0000040315-3.wav	3.0	tôi sợ bị đánh giá vì làm sai
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000073334-1.wav	3.7	giống cây mới có hoa đẹp để làm cho cây xanh thành 
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000048758-2.wav	2.19	 này sau đó ra thông báo việc đề nghị cắt
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000080451-1.wav	5.66	rất tiếc đó lại chưa phải là đáp án của câu hỏi này xin mời các bạn khác ạ ạ
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000214762-1.wav	5.22	chúng ta có thể nhìn thấy những gương mặt được rất nhiều các bạn trẻ yêu mến đang đứng cạnh chúng tôi
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000012923-1.wav	2.07	thế rồi á là xử lý nước thải
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000031039-1.wav	7.03	đơn vị nào là chủ đầu tư cư dân đều không thể biết chỉ biết mỗi ngày qua đi lại chung sống với bụi thêm một ngày
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000055461-1.wav	6.9	rồi đau bao tử cũng có đấy rồi nổi mụn cũng có đấy nhưng mà nó có một điều là nó phòng chống được ung thư nữa đó em
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000097370-1.wav	5.32	một sinh viên y khoa tên ni cho biết sẽ đi tìm việc nơi khác sau khi tốt nghiệp
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000206306-1.wav	5.54	ơ kìa em thôi đừng như thế nữa anh khẳng định với em là em cún này
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000033928-1.wav	3.93	quả thật là hiện nay những vấn đề đông y và tác dụng của đông y đối với
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000056328-1.wav	6.0	dịch tả lợn châu phi lan truyền rất nhanh vô phương cứu chữa ở lợn nhưng vô hại đối với con người
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000171513-1.wav	5.23	đoàn kết thống nhất chính quy mẫu mực bí mật bất ngờ
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000048520-1.wav	5.02	đáng chú ý là có hai mươi tám xã đã qua ba mươi ngày nhưng lại phát sinh lợn bệnh trở lại
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000171068-1.wav	2.57	tổng tất tần tật bảy trăm triệu
F:\vlsp2020_train_set_02\database\database_sa1_Jan08_Mar19_cleaned_utt_0000017400-1.wav	4.46	thì nền giáo dục việt nam sẽ tiếp tục bị lũng đoạn trong thời gian tới
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000043008-1.wav	1.42	phó thủ tướng thường trực
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000029299-1.wav	2.69	à đã quay lưng lại với lại thịt lợn và
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000030934-1.wav	7.13	nhưng mà nói thật mới các chị là cái lúc hai nghìn lẻ tư thì cũng chưa ai biết cả cả cái quận tây hồ này cũng chưa ai biết những cái việc này
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000087923-1.wav	4.73	các địa phương nơi có đường dây cao trung thể đi qua phải tích cực hỗ trợ cho ngành điện
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000042232-1.wav	6.09	con heo đất chế đến tận ba triệu bốn trăm lẻ hai ngàn hai trăm bảy mươi hai lượt xem
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000185324-1.wav	4.26	hình ảnh gợi ý mà chúng ta đang nhìn thấy chính là hình ảnh
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000057500-1.wav	3.97	anh cũng đặt ra câu hỏi tôi cũng đặt ra câu hỏi nhưng câu trả lời là thế nào
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000010880-1.wav	6.03	cơ quan lãnh đạo của địa phương cũng như là chúng ta cần phải có những cái cái cái hành lang pháp lý
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000071035-1.wav	6.49	là công dân của nước mỹ ông sẽ tiếp tục góp phần vào mối quan hệ đang ngày càng gần gũi giữa hai nước trong thời gian tới
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000158119-2.wav	7.82	cho bé bú không khóc nữa đó thì xảy ra cáu gắt và thường hay la nạt bé lúc mà bé không ăn
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000014389-1.wav	7.23	tại đài tưởng niệm chiến sĩ hi sinh trong thế chiến thứ hai người ta đã tháo bỏ các biểu tượng cộng sản tại khu vực dành cho chiến sĩ xô viết
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000226534-1.wav	1.21	cho phù hợp với thời gian
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000029378-1.wav	3.51	thì đôi khi mình bắt gặp được những cái hình mẫu nhân vật mà rất là lý thú
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000035984-1.wav	7.15	chủ tịch ủy ban dân tỉnh cũng đề nghị di ca tăng cường kết nối để có nhiều doanh nghiệp nhật bản đến nghiên cứu đầu tư tại tỉnh thừa thiên huế
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000073821-1.wav	4.81	những chú chó cũng vậy có vẻ như việc huấn luyện để đi máy bay đã giúp ích cho chúng
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000056694-1.wav	5.68	rất khó nhận ra và bây giờ cái thú ngắm sao là một trải nghiệm khác xa so với một thế kỷ trước đây
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000079146-1.wav	3.42	đầy đủ dụng cụ như ví dụ như những dây
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000150329-1.wav	7.97	người cháu ruột của hòa thượng thích quảng độ bà huyền là người phụng dưỡng chăm sóc miếng ăn giấc ngủ kể từ ngày đức tăng thống về ở tại chùa từ hiếu
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000217231-1.wav	4.02	ngày hôm nay thì bọn mình cũng có một cơ hội được đồng hành cùng với nhau đến đây
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000005996-1.wav	6.72	chương trình họ ưu tiên cho cho cho phái nữ và cũng tùy theo trường nữa
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000016007-1.wav	6.38	với sự tham gia của ban phòng chống thiên tai và tìm kiếm cứu nạn tỉnh hội liên hiệp phụ nữ và cộng đồng địa phương
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000021262-1.wav	6.68	là một vận động viên đô vật tốt và việc điều khiển cơ thể là chuyện trước đây tôi làm rất khá để thi đấu với các đối thủ tôi
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000012440-1.wav	6.53	bản tin thứ hai cho tất cả các em thần giao cách cảm sẽ trở thành hiện thực
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000047226-1.wav	1.19	cô gái đang cởi những bộ 
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000024984-1.wav	1.06	 thích làm dây xích luôn hả
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000019650-1.wav	6.6	thưa quý vị và các bạn hôm qua tại thành phố huế đảng ủy quân khu bốn và tỉnh ủy thừa thiên huế tổ chức hội nghị đánh giá kết quả
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000075368-1.wav	6.06	những hành vi giết người tập thể này nhằm làm đất nước chúng ta khiếp sợ rơi vào hỗn loạn và lùi bước
F:\vlsp2020_train_set_02\database\database_sa1_Jan08_Mar19_cleaned_utt_0000018331-1.wav	6.37	nhận bản tin hằng ngày để vượt tường lửa vi ô ây tiếng việt chấm com thông tin trung thực đa chiều
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000073157-1.wav	7.64	thưa quý vị và các bạn hiện tại lê mai đang có mặt tại cửa khẩu thanh thủy một trong những địa danh nổi tiếng nhất của huyện thanh chương và đây cũng chính là
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000122189-1.wav	3.84	thưa quý vị và các bạn vào ngày ba mươi tháng sáu năm nay tỉnh thừa thiên huế cùng với 
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000038868-1.wav	7.47	một dạng cầu bắc qua sông hương khác cũng đang trong giai đoạn nghiên cứu đó là câu nổi phương phủ hầu thành phố huế qua xã phú mậu huyện phú vàng
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000026045-1.wav	4.26	sự góp mặt hiếm hoi của tàu mốt va trong biển đông đã gây chú ý
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000019626-1.wav	5.21	để khôi phục vùng bị thiệt hại do thiên tai dịch bệnh triển khai nuôi cá lồng bè theo quy định
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000141617-1.wav	5.8	để tìm ra cách làm hay hướng tới mục tiêu nâng cao chất lượng hoạt động chất vấn tại kỳ họp hội đồng nhân dân các cấp
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000086170-1.wav	2.13	nhưng mà năm nay là năm bao nhiêu í nhở
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000061995-1.wav	2.37	do tôi thổi sáo và lan hương múa ạ
F:\vlsp2020_train_set_02\database\database_sa1_Jan08_Mar19_cleaned_utt_0000012872-1.wav	6.59	với giá khởi điểm là ba mươi bảy nghìn bốn trăm bốn nhăm đô và hiện mọi ưu đãi thuế thông thường của chính phủ mỹ vẫn được áp dụng
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000022654-1.wav	6.19	trong đó có chuyên đề thực hiện nghị quyết đại hội đảng các cấp sẽ được lên sóng vào lúc hai mốt giờ mười lăm phút thứ ba ngày mùng hai tháng năm
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000023825-1.wav	3.85	với tổng ngân sách là năm trăm sáu mươi lăm phẩy tư triệu đô la mỹ
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000133798-1.wav	1.99	mỗi lần về thăm ông nội 
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000033106-1.wav	1.47	đều bị xử lý nghiêm
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000175383-1.wav	2.32	thôi anh đành buông
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000126441-1.wav	1.33	mỗi một môn thể thao thì đều có một 
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000050878-1.wav	5.06	thế nhưng nhiều người vẫn yên tâm qua sông thậm chí cho rằng việc mặc áo phao là không cần thiết
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000147794-1.wav	6.18	theo thông báo ngày ba mươi mốt tháng bảy năm hai nghìn không trăm mười bảy của bộ công an và đã được báo chí đăng tải
F:\vlsp2020_train_set_02\database\database_sa2_Jan4_Feb29_cleaned_utt_0000142140-1.wav	5.2	vẫn theo lời ông hành động này không có lợi cho việc duy trì bảo vệ an ninh hòa bình bán đảo triều tiên
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000120835-1.wav	5.12	à thao túng rất là dễ dàng thành ra đó là một điểm mà khuyến dụ những quốc gia khác
F:\vlsp2020_train_set_02\database\database_sa1_Jan08_Mar19_cleaned_utt_0000019682-1.wav	3.33	ông nói các chế tài này có thể được dỡ bỏ nếu nga có hành động thỏa đáng
F:\vlsp2020_train_set_02\database\database_sa3_1_150h_15Jan2020_cleaned_utt_0000009147-1.wav	7.93	năm hai nghìn không trăm mười sáu dự án hỗ trợ doanh nghiệp xã hội vì sự phát triển nông thôn sáng tạo và bền vững đã hỗ trợ sáu mươi doanh nghiệp xã hội cộng
F:\vlsp2020_train_set_02\database\database_sa1_Mar20_May04_cleaned_utt_0000023421-1.wav	6.99	cho các bạn năm giây nói với nhau mỗi người một câu ngôn tình hay nhất sau đó chúng ta quyết định bấm nút hay là không bấm nút
F:\vlsp2020_train_set_02\database\database_sa4_Mar17_toApril11_cleaned_utt_0000100866-1.wav	4.14	đừng biểu diễn đốt nhà ở đây cái việc đấy không phải ảo thuật đâu ai chả làm được
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000070534-2.wav	2.13	 tìm hiểu sở thích của chị dâu nữa chứ
F:\vlsp2020_train_set_02\database\database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000033207-1.wav	7.49	thưa quý vị và các bạn dịch tả lợn châu phi đang lây lan mạnh trở thành mối đe dọa tới ngành chăn nuôi việt nam theo tổ chức lương thực và nông nghiệp 
F:\vlsp2020_train_set_02\database\database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000129668-1.wav	3.49	và tổng cộng có hơn năm trăm triệu người đã truy cập để đọc tin tức
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000026930-1.wav	5.59	hơn một trăm ngàn người đã đăng ký để được hoãn trục xuất dựa trên sắc lệnh của tổng thống
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000107143-1.wav	7.36	từ bàn tay khéo léo của cô và cháu khu vườn giáng sinh tại tiền sảnh của trường mầm non âu lạc ngập tràn không khí nô nức đón nô en
F:\vlsp2020_train_set_02\database\database_sa3_Jan21_Apr24_cleaned_utt_0000065553-1.wav	5.63	vích to thích kiếm tiền bất kể là với chiếc xe cũ hay với một số món hàng nào đó mà ông tin là có thể sinh lợi
